PaymentID,LoanID,PaymentDate,PaymentDueDate,AmountDue,AmountPaid,PaymentStatus,DaysLate
LP00001719,L0000632,2026-04-29,2026-05-02,9511.45,9511.45,On Time,0
LP00001720,L0000633,2026-06-28,2026-07-01,19904.71,19904.71,On Time,0
LP00001721,L0000633,2026-05-30,2026-06-01,19904.71,19904.71,On Time,0
LP00001722,L0000633,2026-04-28,2026-05-02,19904.71,19904.71,On Time,0
LP00001723,L0000634,2026-06-30,2026-07-01,22242.06,22242.06,On Time,0
LP00001724,L0000634,2026-05-31,2026-06-01,22242.06,22242.06,On Time,0
LP00001725,L0000634,2026-05-01,2026-05-02,22242.06,22242.06,On Time,0
LP00001726,L0000635,2026-06-27,2026-07-01,25996.94,25996.94,On Time,0
LP00001727,L0000635,2026-06-01,2026-06-01,25996.94,25996.94,On Time,0
LP00001728,L0000635,2026-04-28,2026-05-02,25996.94,25996.94,On Time,0
LP00001729,L0000636,2026-06-30,2026-07-01,920.87,920.87,On Time,0
LP00001730,L0000636,2026-06-04,2026-06-01,920.87,920.87,Late,3
LP00001731,L0000637,2026-06-28,2026-07-01,13690.89,13690.89,On Time,0
LP00001732,L0000637,2026-06-11,2026-06-01,13690.89,13690.89,Late,10
LP00001733,L0000637,2026-04-30,2026-05-02,13690.89,13690.89,On Time,0
LP00001734,L0000638,2026-06-30,2026-07-01,14720.57,14720.57,On Time,0
LP00001735,L0000638,2026-06-13,2026-06-01,14720.57,14720.57,Late,12
LP00001736,L0000638,2026-05-16,2026-05-02,14720.57,14720.57,Late,14
LP00001737,L0000639,2026-06-27,2026-07-01,18952.06,18952.06,On Time,0
LP00001738,L0000640,2026-06-28,2026-07-01,23621.74,23621.74,On Time,0
LP00001739,L0000640,2026-05-30,2026-06-01,23621.74,23621.74,On Time,0
LP00001740,L0000640,2026-05-01,2026-05-02,23621.74,23621.74,On Time,0
LP00001741,L0000641,2026-07-29,2026-07-01,605.18,0,Missed,45
LP00001742,L0000642,2026-07-29,2026-07-01,6962.1,0,Missed,60
LP00001743,L0000643,2026-06-29,2026-07-01,3861.78,3861.78,On Time,0
LP00001744,L0000643,2026-06-21,2026-06-01,3861.78,3861.78,Late,20
LP00001745,L0000643,2026-05-02,2026-05-02,3861.78,3861.78,On Time,0
LP00001746,L0000644,2026-06-30,2026-07-01,12346.07,12346.07,On Time,0
LP00001747,L0000644,2026-06-01,2026-06-01,12346.07,12346.07,On Time,0
LP00001748,L0000644,2026-05-30,2026-05-02,12346.07,0,Missed,30
LP00001749,L0000645,2026-07-01,2026-07-01,5306.93,5306.93,On Time,0
LP00001750,L0000645,2026-06-01,2026-06-01,5306.93,5306.93,On Time,0
LP00001751,L0000646,2026-06-30,2026-07-01,17429.7,17429.7,On Time,0
LP00001752,L0000646,2026-05-30,2026-06-01,17429.7,17429.7,On Time,0
LP00001753,L0000646,2026-04-30,2026-05-02,17429.7,17429.7,On Time,0
LP00001754,L0000647,2026-06-28,2026-07-01,1934.54,1934.54,On Time,0
LP00001755,L0000647,2026-05-31,2026-06-01,1934.54,1934.54,On Time,0
LP00001756,L0000647,2026-05-19,2026-05-02,1934.54,1934.54,Late,17
LP00001757,L0000648,2026-06-28,2026-07-01,9825.16,9825.16,On Time,0
LP00001758,L0000648,2026-05-28,2026-06-01,9825.16,9825.16,On Time,0
LP00001759,L0000648,2026-04-29,2026-05-02,9825.16,9825.16,On Time,0
LP00001760,L0000649,2026-07-01,2026-07-01,14491.48,14491.48,On Time,0
LP00001761,L0000649,2026-06-01,2026-06-01,14491.48,14491.48,On Time,0
LP00001762,L0000650,2026-07-01,2026-07-01,620.42,620.42,On Time,0
LP00001763,L0000650,2026-05-31,2026-06-01,620.42,620.42,On Time,0
LP00001764,L0000650,2026-05-02,2026-05-02,620.42,620.42,On Time,0
LP00001765,L0000651,2026-06-29,2026-07-01,5756.57,5756.57,On Time,0
LP00001766,L0000651,2026-06-10,2026-06-01,5756.57,5756.57,Late,9
LP00001767,L0000651,2026-05-01,2026-05-02,5756.57,5756.57,On Time,0
LP00001768,L0000652,2026-06-28,2026-07-01,4773.74,4773.74,On Time,0
LP00001769,L0000652,2026-06-12,2026-06-01,4773.74,4773.74,Late,11
LP00001770,L0000652,2026-05-01,2026-05-02,4773.74,4773.74,On Time,0
LP00001771,L0000653,2026-06-28,2026-07-01,2152.0,2152.0,On Time,0
LP00001772,L0000653,2026-05-31,2026-06-01,2152.0,2152.0,On Time,0
LP00001773,L0000653,2026-04-28,2026-05-02,2152.0,2152.0,On Time,0
LP00001774,L0000654,2026-06-29,2026-07-01,13725.71,13725.71,On Time,0
LP00001775,L0000654,2026-05-31,2026-06-01,13725.71,13725.71,On Time,0
LP00001776,L0000654,2026-05-02,2026-05-02,13725.71,13725.71,On Time,0
LP00001777,L0000655,2026-06-27,2026-07-01,6844.35,6844.35,On Time,0
LP00001778,L0000655,2026-05-31,2026-06-01,6844.35,6844.35,On Time,0
LP00001779,L0000655,2026-04-29,2026-05-02,6844.35,6844.35,On Time,0
LP00001780,L0000656,2026-06-28,2026-07-01,14423.38,14423.38,On Time,0
LP00001781,L0000656,2026-05-28,2026-06-01,14423.38,14423.38,On Time,0
LP00001782,L0000656,2026-04-29,2026-05-02,14423.38,14423.38,On Time,0
LP00001783,L0000657,2026-06-30,2026-07-01,2215.17,2215.17,On Time,0
LP00001784,L0000657,2026-05-30,2026-06-01,2215.17,2215.17,On Time,0
LP00001785,L0000657,2026-04-28,2026-05-02,2215.17,2215.17,On Time,0
LP00001786,L0000658,2026-06-28,2026-07-01,5004.23,5004.23,On Time,0
LP00001787,L0000659,2026-07-01,2026-07-01,9593.87,9593.87,On Time,0
LP00001788,L0000659,2026-05-31,2026-06-01,9593.87,9593.87,On Time,0
LP00001789,L0000659,2026-05-30,2026-05-02,9593.87,0,Missed,30
LP00001790,L0000660,2026-06-28,2026-07-01,38097.74,38097.74,On Time,0
LP00001791,L0000660,2026-06-29,2026-06-01,38097.74,0,Missed,45
LP00001792,L0000660,2026-05-02,2026-05-02,38097.74,38097.74,On Time,0
LP00001793,L0000661,2026-06-29,2026-07-01,1735.66,1735.66,On Time,0
LP00001794,L0000661,2026-06-01,2026-06-01,1735.66,1735.66,On Time,0
LP00001795,L0000661,2026-05-01,2026-05-02,1735.66,1735.66,On Time,0
LP00001796,L0000662,2026-06-28,2026-07-01,12954.7,12954.7,On Time,0
LP00001797,L0000662,2026-05-30,2026-06-01,12954.7,12954.7,On Time,0
LP00001798,L0000662,2026-04-28,2026-05-02,12954.7,12954.7,On Time,0
LP00001799,L0000663,2026-06-27,2026-07-01,4959.14,4959.14,On Time,0
LP00001800,L0000663,2026-05-29,2026-06-01,4959.14,4959.14,On Time,0
LP00001801,L0000663,2026-04-30,2026-05-02,4959.14,4959.14,On Time,0
LP00001802,L0000664,2026-06-29,2026-07-01,11751.17,11751.17,On Time,0
LP00001803,L0000664,2026-05-28,2026-06-01,11751.17,11751.17,On Time,0
LP00001804,L0000664,2026-04-30,2026-05-02,11751.17,11751.17,On Time,0
LP00001805,L0000665,2026-07-16,2026-07-01,27863.49,14878.37,Partial,15
LP00001806,L0000665,2026-05-28,2026-06-01,27863.49,27863.49,On Time,0
LP00001807,L0000665,2026-04-30,2026-05-02,27863.49,27863.49,On Time,0
LP00001808,L0000666,2026-07-29,2026-07-01,13952.35,0,Missed,60
LP00001809,L0000666,2026-05-31,2026-06-01,13952.35,13952.35,On Time,0
LP00001810,L0000666,2026-04-28,2026-05-02,13952.35,13952.35,On Time,0
LP00001811,L0000667,2026-06-28,2026-07-01,9673.47,9673.47,On Time,0
LP00001812,L0000667,2026-05-28,2026-06-01,9673.47,9673.47,On Time,0
LP00001813,L0000667,2026-05-01,2026-05-02,9673.47,9673.47,On Time,0
LP00001814,L0000668,2026-06-28,2026-07-01,8284.23,8284.23,On Time,0
LP00001815,L0000668,2026-05-31,2026-06-01,8284.23,8284.23,On Time,0
LP00001816,L0000668,2026-04-28,2026-05-02,8284.23,8284.23,On Time,0
LP00001817,L0000669,2026-07-01,2026-07-01,7520.84,7520.84,On Time,0
LP00001818,L0000669,2026-05-31,2026-06-01,7520.84,7520.84,On Time,0
LP00001819,L0000669,2026-05-02,2026-05-02,7520.84,7520.84,On Time,0
LP00001820,L0000670,2026-06-29,2026-07-01,9021.93,9021.93,On Time,0
LP00001821,L0000670,2026-06-29,2026-06-01,9021.93,0,Missed,60
LP00001822,L0000670,2026-04-29,2026-05-02,9021.93,9021.93,On Time,0
LP00001823,L0000671,2026-06-30,2026-07-01,12148.73,12148.73,On Time,0
LP00001824,L0000671,2026-06-01,2026-06-01,12148.73,12148.73,On Time,0
LP00001825,L0000671,2026-04-30,2026-05-02,12148.73,12148.73,On Time,0
LP00001826,L0000672,2026-07-01,2026-07-01,15475.01,15475.01,On Time,0
LP00001827,L0000672,2026-05-30,2026-06-01,15475.01,15475.01,On Time,0
LP00001828,L0000672,2026-05-01,2026-05-02,15475.01,15475.01,On Time,0
LP00001829,L0000673,2026-07-05,2026-07-01,8314.91,5109.6,Partial,4
LP00001830,L0000673,2026-05-30,2026-06-01,8314.91,8314.91,On Time,0
LP00001831,L0000673,2026-05-30,2026-05-02,8314.91,0,Missed,30
LP00001832,L0000674,2026-06-28,2026-07-01,9731.0,9731.0,On Time,0
LP00001833,L0000674,2026-05-29,2026-06-01,9731.0,9731.0,On Time,0
LP00001834,L0000674,2026-04-28,2026-05-02,9731.0,9731.0,On Time,0
LP00001835,L0000675,2026-06-27,2026-07-01,21673.42,21673.42,On Time,0
LP00001836,L0000675,2026-05-30,2026-06-01,21673.42,21673.42,On Time,0
LP00001837,L0000675,2026-04-28,2026-05-02,21673.42,21673.42,On Time,0
LP00001838,L0000676,2026-07-11,2026-07-01,18407.85,18407.85,Late,10
LP00001839,L0000676,2026-05-29,2026-06-01,18407.85,18407.85,On Time,0
LP00001840,L0000676,2026-05-02,2026-05-02,18407.85,18407.85,On Time,0
LP00001841,L0000677,2026-06-27,2026-07-01,11633.71,11633.71,On Time,0
LP00001842,L0000677,2026-05-31,2026-06-01,11633.71,11633.71,On Time,0
LP00001843,L0000677,2026-04-28,2026-05-02,11633.71,11633.71,On Time,0
LP00001844,L0000678,2026-06-30,2026-07-01,16691.65,16691.65,On Time,0
LP00001845,L0000678,2026-05-28,2026-06-01,16691.65,16691.65,On Time,0
LP00001846,L0000678,2026-05-01,2026-05-02,16691.65,16691.65,On Time,0
LP00001847,L0000679,2026-07-29,2026-07-01,1649.16,0,Missed,60
LP00001848,L0000679,2026-06-01,2026-06-01,1649.16,1649.16,On Time,0
LP00001849,L0000679,2026-05-30,2026-05-02,1649.16,0,Missed,45
LP00001850,L0000680,2026-07-01,2026-07-01,4284.98,4284.98,On Time,0
LP00001851,L0000680,2026-05-30,2026-06-01,4284.98,4284.98,On Time,0
LP00001852,L0000680,2026-05-01,2026-05-02,4284.98,4284.98,On Time,0
LP00001853,L0000681,2026-07-05,2026-07-01,11506.29,11506.29,Late,4
LP00001854,L0000681,2026-05-29,2026-06-01,11506.29,11506.29,On Time,0
LP00001855,L0000682,2026-07-01,2026-07-01,5009.02,5009.02,On Time,0
LP00001856,L0000682,2026-05-29,2026-06-01,5009.02,5009.02,On Time,0
LP00001857,L0000682,2026-04-29,2026-05-02,5009.02,5009.02,On Time,0
LP00001858,L0000683,2026-06-27,2026-07-01,12597.22,12597.22,On Time,0
LP00001859,L0000683,2026-05-28,2026-06-01,12597.22,12597.22,On Time,0
LP00001860,L0000683,2026-05-01,2026-05-02,12597.22,12597.22,On Time,0
LP00001861,L0000684,2026-06-28,2026-07-01,16332.82,16332.82,On Time,0
LP00001862,L0000684,2026-05-28,2026-06-01,16332.82,16332.82,On Time,0
LP00001863,L0000684,2026-05-30,2026-05-02,16332.82,0,Missed,30
LP00001864,L0000685,2026-06-27,2026-07-01,9890.92,9890.92,On Time,0
LP00001865,L0000685,2026-05-29,2026-06-01,9890.92,9890.92,On Time,0
LP00001866,L0000685,2026-04-30,2026-05-02,9890.92,9890.92,On Time,0
LP00001867,L0000686,2026-06-30,2026-07-01,3300.68,3300.68,On Time,0
LP00001868,L0000686,2026-06-01,2026-06-01,3300.68,3300.68,On Time,0
LP00001869,L0000686,2026-05-02,2026-05-02,3300.68,3300.68,On Time,0
LP00001870,L0000687,2026-06-29,2026-07-01,9827.97,9827.97,On Time,0
LP00001871,L0000687,2026-06-01,2026-06-01,9827.97,9827.97,On Time,0
LP00001872,L0000687,2026-05-01,2026-05-02,9827.97,9827.97,On Time,0
LP00001873,L0000688,2026-07-02,2026-07-01,1276.65,1029.38,Partial,1
LP00001874,L0000688,2026-05-28,2026-06-01,1276.65,1276.65,On Time,0
LP00001875,L0000688,2026-05-30,2026-05-02,1276.65,0,Missed,45
LP00001876,L0000689,2026-06-27,2026-07-01,55368.29,55368.29,On Time,0
LP00001877,L0000689,2026-06-01,2026-06-01,55368.29,55368.29,On Time,0
LP00001878,L0000690,2026-07-01,2026-07-01,7345.76,7345.76,On Time,0
LP00001879,L0000691,2026-06-29,2026-07-01,14119.87,14119.87,On Time,0
LP00001880,L0000691,2026-06-29,2026-06-01,14119.87,0,Missed,30
LP00001881,L0000691,2026-05-30,2026-05-02,14119.87,0,Missed,45
LP00001882,L0000692,2026-07-12,2026-07-01,15441.69,15441.69,Late,11
LP00001883,L0000692,2026-05-31,2026-06-01,15441.69,15441.69,On Time,0
LP00001884,L0000693,2026-07-01,2026-07-01,11248.97,11248.97,On Time,0
LP00001885,L0000693,2026-06-29,2026-06-01,11248.97,0,Missed,45
LP00001886,L0000693,2026-05-01,2026-05-02,11248.97,11248.97,On Time,0
LP00001887,L0000694,2026-07-01,2026-07-01,30203.81,30203.81,On Time,0
LP00001888,L0000694,2026-06-03,2026-06-01,30203.81,30203.81,Late,2
LP00001889,L0000694,2026-05-01,2026-05-02,30203.81,30203.81,On Time,0
LP00001890,L0000695,2026-07-01,2026-07-01,1218.46,1218.46,On Time,0
LP00001891,L0000695,2026-05-30,2026-06-01,1218.46,1218.46,On Time,0
LP00001892,L0000695,2026-04-29,2026-05-02,1218.46,1218.46,On Time,0
LP00001893,L0000696,2026-06-30,2026-07-01,2254.12,2254.12,On Time,0
LP00001894,L0000696,2026-06-18,2026-06-01,2254.12,2254.12,Late,17
LP00001895,L0000696,2026-04-29,2026-05-02,2254.12,2254.12,On Time,0
LP00001896,L0000697,2026-07-12,2026-07-01,10085.69,10085.69,Late,11
LP00001897,L0000697,2026-06-29,2026-06-01,10085.69,0,Missed,60
LP00001898,L0000697,2026-04-28,2026-05-02,10085.69,10085.69,On Time,0
LP00001899,L0000698,2026-07-16,2026-07-01,4314.71,4314.71,Late,15
LP00001900,L0000698,2026-05-29,2026-06-01,4314.71,4314.71,On Time,0
LP00001901,L0000698,2026-05-02,2026-05-02,4314.71,4314.71,On Time,0
LP00001902,L0000699,2026-06-30,2026-07-01,3404.64,3404.64,On Time,0
LP00001903,L0000699,2026-05-30,2026-06-01,3404.64,3404.64,On Time,0
LP00001904,L0000699,2026-04-30,2026-05-02,3404.64,3404.64,On Time,0
LP00001905,L0000700,2026-06-30,2026-07-01,13513.84,13513.84,On Time,0
LP00001906,L0000700,2026-05-28,2026-06-01,13513.84,13513.84,On Time,0
LP00001907,L0000700,2026-04-29,2026-05-02,13513.84,13513.84,On Time,0
LP00001908,L0000701,2026-06-28,2026-07-01,26312.71,26312.71,On Time,0
LP00001909,L0000701,2026-06-01,2026-06-01,26312.71,26312.71,On Time,0
LP00001910,L0000702,2026-06-27,2026-07-01,5237.88,5237.88,On Time,0
LP00001911,L0000702,2026-05-29,2026-06-01,5237.88,5237.88,On Time,0
LP00001912,L0000702,2026-04-28,2026-05-02,5237.88,5237.88,On Time,0
LP00001913,L0000703,2026-06-30,2026-07-01,12013.07,12013.07,On Time,0
LP00001914,L0000703,2026-06-01,2026-06-01,12013.07,12013.07,On Time,0
LP00001915,L0000704,2026-06-27,2026-07-01,11480.28,11480.28,On Time,0
LP00001916,L0000705,2026-06-27,2026-07-01,13456.06,13456.06,On Time,0
LP00001917,L0000705,2026-06-01,2026-06-01,13456.06,13456.06,On Time,0
LP00001918,L0000705,2026-04-28,2026-05-02,13456.06,13456.06,On Time,0
LP00001919,L0000706,2026-06-27,2026-07-01,728.22,728.22,On Time,0
LP00001920,L0000706,2026-05-31,2026-06-01,728.22,728.22,On Time,0
LP00001921,L0000707,2026-07-14,2026-07-01,12212.86,12212.86,Late,13
LP00001922,L0000707,2026-06-15,2026-06-01,12212.86,9597.79,Partial,14
LP00001923,L0000707,2026-05-01,2026-05-02,12212.86,12212.86,On Time,0
LP00001924,L0000708,2026-06-27,2026-07-01,1822.71,1822.71,On Time,0
LP00001925,L0000708,2026-05-31,2026-06-01,1822.71,1822.71,On Time,0
LP00001926,L0000708,2026-05-01,2026-05-02,1822.71,1822.71,On Time,0
LP00001927,L0000709,2026-06-28,2026-07-01,11988.2,11988.2,On Time,0
LP00001928,L0000709,2026-05-30,2026-06-01,11988.2,11988.2,On Time,0
LP00001929,L0000709,2026-04-29,2026-05-02,11988.2,11988.2,On Time,0
LP00001930,L0000710,2026-07-01,2026-07-01,11558.67,11558.67,On Time,0
LP00001931,L0000710,2026-06-09,2026-06-01,11558.67,11558.67,Late,8
LP00001932,L0000710,2026-05-03,2026-05-02,11558.67,11558.67,Late,1
LP00001933,L0000711,2026-06-28,2026-07-01,15116.02,15116.02,On Time,0
LP00001934,L0000711,2026-05-31,2026-06-01,15116.02,15116.02,On Time,0
LP00001935,L0000711,2026-04-28,2026-05-02,15116.02,15116.02,On Time,0
LP00001936,L0000712,2026-07-06,2026-07-01,214.72,214.72,Late,5
LP00001937,L0000713,2026-07-01,2026-07-01,1909.45,1909.45,On Time,0
LP00001938,L0000714,2026-07-15,2026-07-01,9693.87,9693.87,Late,14
LP00001939,L0000714,2026-05-29,2026-06-01,9693.87,9693.87,On Time,0
LP00001940,L0000714,2026-05-02,2026-05-02,9693.87,9693.87,On Time,0
LP00001941,L0000715,2026-06-27,2026-07-01,20997.15,20997.15,On Time,0
LP00001942,L0000715,2026-05-28,2026-06-01,20997.15,20997.15,On Time,0
LP00001943,L0000715,2026-04-28,2026-05-02,20997.15,20997.15,On Time,0
LP00001944,L0000716,2026-06-28,2026-07-01,8489.9,8489.9,On Time,0
LP00001945,L0000716,2026-05-30,2026-06-01,8489.9,8489.9,On Time,0
LP00001946,L0000716,2026-05-30,2026-05-02,8489.9,0,Missed,60
LP00001947,L0000717,2026-07-01,2026-07-01,4165.76,4165.76,On Time,0
LP00001948,L0000717,2026-05-28,2026-06-01,4165.76,4165.76,On Time,0
LP00001949,L0000717,2026-05-02,2026-05-02,4165.76,4165.76,On Time,0
LP00001950,L0000718,2026-07-08,2026-07-01,21534.93,21534.93,Late,7
LP00001951,L0000718,2026-05-31,2026-06-01,21534.93,21534.93,On Time,0
LP00001952,L0000718,2026-04-28,2026-05-02,21534.93,21534.93,On Time,0
LP00001953,L0000719,2026-07-29,2026-07-01,19261.36,0,Missed,45
LP00001954,L0000720,2026-06-29,2026-07-01,10891.52,10891.52,On Time,0
LP00001955,L0000720,2026-05-31,2026-06-01,10891.52,10891.52,On Time,0
LP00001956,L0000720,2026-05-04,2026-05-02,10891.52,10891.52,Late,2
LP00001957,L0000721,2026-07-18,2026-07-01,12611.42,12611.42,Late,17
LP00001958,L0000721,2026-05-30,2026-06-01,12611.42,12611.42,On Time,0
LP00001959,L0000721,2026-05-01,2026-05-02,12611.42,12611.42,On Time,0
LP00001960,L0000722,2026-06-28,2026-07-01,8733.5,8733.5,On Time,0
LP00001961,L0000722,2026-05-30,2026-06-01,8733.5,8733.5,On Time,0
LP00001962,L0000722,2026-05-01,2026-05-02,8733.5,8733.5,On Time,0
LP00001963,L0000723,2026-07-21,2026-07-01,30954.53,30954.53,Late,20
LP00001964,L0000723,2026-05-31,2026-06-01,30954.53,30954.53,On Time,0
LP00001965,L0000723,2026-04-29,2026-05-02,30954.53,30954.53,On Time,0
LP00001966,L0000724,2026-06-29,2026-07-01,1413.55,1413.55,On Time,0
LP00001967,L0000724,2026-06-01,2026-06-01,1413.55,1413.55,On Time,0
LP00001968,L0000724,2026-05-12,2026-05-02,1413.55,1413.55,Late,10
LP00001969,L0000725,2026-06-27,2026-07-01,18012.87,18012.87,On Time,0
LP00001970,L0000725,2026-05-29,2026-06-01,18012.87,18012.87,On Time,0
LP00001971,L0000726,2026-06-29,2026-07-01,3272.87,3272.87,On Time,0
LP00001972,L0000726,2026-05-29,2026-06-01,3272.87,3272.87,On Time,0
LP00001973,L0000727,2026-06-28,2026-07-01,30388.3,30388.3,On Time,0
LP00001974,L0000727,2026-05-29,2026-06-01,30388.3,30388.3,On Time,0
LP00001975,L0000727,2026-04-28,2026-05-02,30388.3,30388.3,On Time,0
LP00001976,L0000728,2026-06-30,2026-07-01,1860.54,1860.54,On Time,0
LP00001977,L0000728,2026-06-06,2026-06-01,1860.54,1860.54,Late,5
LP00001978,L0000728,2026-04-28,2026-05-02,1860.54,1860.54,On Time,0
LP00001979,L0000729,2026-06-28,2026-07-01,15454.09,15454.09,On Time,0
LP00001980,L0000729,2026-05-31,2026-06-01,15454.09,15454.09,On Time,0
LP00001981,L0000729,2026-04-30,2026-05-02,15454.09,15454.09,On Time,0
LP00001982,L0000730,2026-06-29,2026-07-01,21344.81,21344.81,On Time,0
LP00001983,L0000730,2026-05-31,2026-06-01,21344.81,21344.81,On Time,0
LP00001984,L0000730,2026-04-30,2026-05-02,21344.81,21344.81,On Time,0
LP00001985,L0000731,2026-06-29,2026-07-01,8809.68,8809.68,On Time,0
LP00001986,L0000731,2026-05-29,2026-06-01,8809.68,8809.68,On Time,0
LP00001987,L0000731,2026-05-09,2026-05-02,8809.68,8809.68,Late,7
LP00001988,L0000732,2026-07-03,2026-07-01,9810.67,9810.67,Late,2
LP00001989,L0000732,2026-05-31,2026-06-01,9810.67,9810.67,On Time,0
LP00001990,L0000732,2026-04-28,2026-05-02,9810.67,9810.67,On Time,0
LP00001991,L0000733,2026-06-30,2026-07-01,8589.83,8589.83,On Time,0
LP00001992,L0000733,2026-05-29,2026-06-01,8589.83,8589.83,On Time,0
LP00001993,L0000733,2026-05-01,2026-05-02,8589.83,8589.83,On Time,0
LP00001994,L0000734,2026-06-27,2026-07-01,32493.19,32493.19,On Time,0
LP00001995,L0000734,2026-05-31,2026-06-01,32493.19,32493.19,On Time,0
LP00001996,L0000735,2026-07-01,2026-07-01,22615.35,22615.35,On Time,0
LP00001997,L0000735,2026-05-31,2026-06-01,22615.35,22615.35,On Time,0
LP00001998,L0000735,2026-04-30,2026-05-02,22615.35,22615.35,On Time,0
LP00001999,L0000736,2026-06-28,2026-07-01,3433.16,3433.16,On Time,0
LP00002000,L0000736,2026-06-13,2026-06-01,3433.16,3005.24,Partial,12
LP00002001,L0000736,2026-04-30,2026-05-02,3433.16,3433.16,On Time,0
LP00002002,L0000737,2026-06-29,2026-07-01,20043.46,20043.46,On Time,0
LP00002003,L0000737,2026-05-29,2026-06-01,20043.46,20043.46,On Time,0
LP00002004,L0000737,2026-05-01,2026-05-02,20043.46,20043.46,On Time,0
LP00002005,L0000738,2026-07-01,2026-07-01,24504.11,24504.11,On Time,0
LP00002006,L0000738,2026-05-30,2026-06-01,24504.11,24504.11,On Time,0
LP00002007,L0000739,2026-07-29,2026-07-01,10942.4,0,Missed,45
LP00002008,L0000739,2026-06-29,2026-06-01,10942.4,0,Missed,45
LP00002009,L0000739,2026-04-30,2026-05-02,10942.4,10942.4,On Time,0
LP00002010,L0000740,2026-06-28,2026-07-01,5191.34,5191.34,On Time,0
LP00002011,L0000740,2026-05-28,2026-06-01,5191.34,5191.34,On Time,0
LP00002012,L0000740,2026-04-28,2026-05-02,5191.34,5191.34,On Time,0
LP00002013,L0000742,2026-06-29,2026-07-01,10213.72,10213.72,On Time,0
LP00002014,L0000742,2026-05-31,2026-06-01,10213.72,10213.72,On Time,0
LP00002015,L0000742,2026-04-30,2026-05-02,10213.72,10213.72,On Time,0
LP00002016,L0000743,2026-07-01,2026-07-01,9646.17,9646.17,On Time,0
LP00002017,L0000744,2026-07-29,2026-07-01,8233.73,0,Missed,45
LP00002018,L0000744,2026-06-29,2026-06-01,8233.73,0,Missed,45
LP00002019,L0000744,2026-05-30,2026-05-02,8233.73,0,Missed,60
LP00002020,L0000745,2026-06-30,2026-07-01,15430.41,15430.41,On Time,0
LP00002021,L0000745,2026-05-28,2026-06-01,15430.41,15430.41,On Time,0
LP00002022,L0000745,2026-04-30,2026-05-02,15430.41,15430.41,On Time,0
LP00002023,L0000747,2026-06-27,2026-07-01,32224.08,32224.08,On Time,0
LP00002024,L0000747,2026-06-01,2026-06-01,32224.08,32224.08,On Time,0
LP00002025,L0000747,2026-05-02,2026-05-02,32224.08,32224.08,On Time,0
LP00002026,L0000748,2026-07-01,2026-07-01,32725.43,32725.43,On Time,0
LP00002027,L0000748,2026-05-29,2026-06-01,32725.43,32725.43,On Time,0
