TransactionID,AccountID,TransactionDate,TransactionTime,TransactionType,TransactionAmount,Channel,TransactionStatus,MerchantCategory,Province
T000003904,A0001483,2026-06-27,08:10:11,Card Purchase,925.3,Branch,Successful,Utilities,Gauteng
T000003905,A0000595,2026-04-06,07:31:14,Card Purchase,733.3,Card,Successful,Groceries,Eastern Cape
T000003906,A0002517,2026-05-08,17:23:51,Card Purchase,1420.79,Mobile App,Successful,Other,Eastern Cape
T000003907,A0000573,2026-03-04,09:28:37,Card Purchase,210.08,ATM,Successful,Telecoms,Limpopo
T000003908,A0000375,2026-06-01,22:21:48,Card Purchase,507.58,Internet Banking,Successful,Telecoms,Gauteng
T000003909,A0001306,2026-06-02,13:37:05,Interest,3177.73,POS,Successful,N/A,KwaZulu-Natal
T000003910,A0001488,2026-04-07,15:59:40,Withdrawal,768.07,Mobile App,Successful,N/A,Gauteng
T000003911,A0001409,2026-05-11,14:30:43,Bank Fee,290.27,Mobile App,Successful,N/A,KwaZulu-Natal
T000003912,A0000098,2026-03-27,19:38:08,Card Purchase,2537.83,Mobile App,Successful,Groceries,Gauteng
T000003913,A0000920,2026-07-05,06:44:27,Payment,194.09,Card,Successful,Fuel,Western Cape
T000003914,A0000027,2026-01-25,07:07:00,Deposit,5561.09,POS,Successful,N/A,Limpopo
T000003915,A0002414,2025-07-26,19:34:30,Card Purchase,481.03,POS,Successful,Fuel,Western Cape
T000003916,A0002608,2024-06-08,18:20:24,Transfer,1623.54,Mobile App,Successful,N/A,Gauteng
T000003917,A0002133,2023-11-23,22:28:49,Payment,102.93,Branch,Successful,Telecoms,KwaZulu-Natal
T000003918,A0001957,2024-11-15,15:43:23,Deposit,1694.06,Internet Banking,Successful,N/A,Northern Cape
T000003919,A0003033,2026-04-17,19:51:34,Interest,321.46,POS,Successful,N/A,KwaZulu-Natal
T000003920,A0001380,2026-07-05,22:42:48,Deposit,4758.67,Mobile App,Successful,N/A,Free State
T000003921,A0002285,2026-06-11,19:14:18,Transfer,370.92,Branch,Successful,N/A,Free State
T000003922,A0002303,2026-07-29,15:54:29,Debit Order,894.15,Mobile App,Successful,N/A,Western Cape
T000003923,A0001805,2025-11-23,06:52:34,Withdrawal,5605.85,Mobile App,Successful,N/A,Gauteng
T000003924,A0000609,2026-07-28,08:44:57,Card Purchase,75.77,Mobile App,Successful,Travel,Mpumalanga
T000003925,A0001260,2025-05-04,09:58:40,Debit Order,1078.31,ATM,Successful,N/A,Gauteng
T000003926,A0001409,2026-06-26,18:27:33,Withdrawal,729.82,Card,Successful,N/A,KwaZulu-Natal
T000003927,A0003072,2025-07-06,08:18:41,Card Purchase,3722.26,Card,Successful,Travel,KwaZulu-Natal
T000003928,A0001417,2026-07-24,14:36:17,Card Purchase,334.46,Card,Successful,Travel,Western Cape
T000003929,A0002536,2025-03-26,14:58:43,Withdrawal,783.75,Card,Successful,N/A,Western Cape
T000003930,A0002791,2025-11-12,21:16:00,Card Purchase,598.26,Mobile App,Successful,Fuel,Free State
T000003931,A0002155,2026-06-27,08:47:37,Debit Order,346.19,Mobile App,Successful,N/A,Eastern Cape
T000003932,A0001941,2026-06-29,07:56:52,Transfer,792.95,POS,Successful,N/A,Gauteng
T000003933,A0000996,2026-05-27,14:20:43,Card Purchase,2109.92,POS,Successful,Healthcare,KwaZulu-Natal
T000003934,A0001787,2026-05-21,10:47:14,Transfer,524.48,Card,Successful,N/A,Gauteng
T000003935,A0000205,2026-06-03,08:50:30,Payment,1394.34,Card,Successful,Entertainment,KwaZulu-Natal
T000003936,A0000714,2026-07-25,21:55:34,Debit Order,371.63,POS,Successful,N/A,Western Cape
T000003937,A0000806,2026-06-30,08:08:29,Card Purchase,626.4,Mobile App,Successful,Education,Gauteng
T000003938,A0003081,2026-06-01,07:33:57,Deposit,3395.12,POS,Successful,N/A,Gauteng
T000003939,A0001202,2026-07-18,06:33:45,Payment,1039.05,ATM,Successful,Telecoms,Limpopo
T000003940,A0000413,2026-04-12,17:03:43,Payment,297.62,Card,Successful,Restaurants,Gauteng
T000003941,A0001224,2023-12-10,14:38:54,Withdrawal,470.93,POS,Successful,N/A,Eastern Cape
T000003942,A0000944,2026-07-22,06:46:37,Debit Order,269.77,Mobile App,Successful,N/A,Gauteng
T000003943,A0002349,2026-04-29,20:14:33,Card Purchase,946.33,POS,Successful,Entertainment,KwaZulu-Natal
T000003944,A0002320,2026-07-07,14:33:19,Transfer,611.67,Mobile App,Successful,N/A,Free State
T000003945,A0000738,2026-07-18,12:52:07,Transfer,258.69,Card,Successful,N/A,KwaZulu-Natal
T000003946,A0003040,2026-07-03,16:49:15,Transfer,147.1,Internet Banking,Failed,N/A,Limpopo
T000003947,A0002115,2023-11-29,09:51:18,Transfer,717.51,Branch,Successful,N/A,Mpumalanga
T000003948,A0002093,2026-07-19,07:37:08,Debit Order,567.88,Mobile App,Successful,N/A,Limpopo
T000003949,A0001225,2026-04-19,15:20:48,Payment,103.06,Mobile App,Successful,Fuel,Free State
T000003950,A0002459,2026-06-11,21:22:11,Interest,1335.26,POS,Successful,N/A,Gauteng
T000003951,A0001035,2026-06-23,11:19:57,Card Purchase,1280.58,Internet Banking,Successful,Retail,KwaZulu-Natal
T000003952,A0002826,2026-07-09,14:22:44,Transfer,891.92,Card,Successful,N/A,Gauteng
T000003953,A0001855,2026-03-21,06:45:07,Transfer,499.14,Card,Successful,N/A,Eastern Cape
T000003954,A0003181,2026-07-30,14:09:01,Transfer,218.9,ATM,Successful,N/A,Limpopo
T000003955,A0002972,2026-01-14,14:56:09,Payment,327.45,POS,Successful,Education,Mpumalanga
T000003956,A0000545,2026-03-10,06:37:43,Card Purchase,1090.59,ATM,Successful,Restaurants,Gauteng
T000003957,A0000061,2026-04-20,09:44:53,Bank Fee,731.94,POS,Successful,N/A,North West
T000003958,A0002035,2026-06-19,14:40:46,Card Purchase,614.28,Internet Banking,Successful,Retail,Gauteng
T000003959,A0000770,2024-03-01,11:58:04,Interest,442.69,Branch,Successful,N/A,KwaZulu-Natal
T000003960,A0002017,2023-05-26,11:24:37,Debit Order,787.46,Branch,Successful,N/A,Gauteng
T000003961,A0000933,2026-03-19,14:53:46,Withdrawal,83.75,POS,Successful,N/A,Western Cape
T000003962,A0000554,2026-02-22,13:29:56,Withdrawal,412.44,Branch,Failed,N/A,KwaZulu-Natal
T000003963,A0001538,2026-07-18,12:04:01,Transfer,996.97,POS,Successful,N/A,Limpopo
T000003964,A0000412,2025-12-15,16:44:36,Deposit,376.84,Branch,Successful,N/A,Northern Cape
T000003965,A0001730,2025-08-25,19:20:41,Transfer,579.8,POS,Successful,N/A,Limpopo
T000003966,A0001832,2026-07-23,20:05:48,Debit Order,260.19,POS,Successful,N/A,Eastern Cape
T000003967,A0000321,2026-07-30,17:59:49,Card Purchase,886.77,Card,Successful,Utilities,Eastern Cape
T000003968,A0000407,2026-07-29,07:12:24,Payment,311.15,Internet Banking,Successful,Travel,KwaZulu-Natal
T000003969,A0000072,2024-06-04,22:25:30,Transfer,1548.07,Mobile App,Successful,N/A,Eastern Cape
T000003970,A0001163,2026-07-31,09:03:51,Transfer,925.73,POS,Successful,N/A,Mpumalanga
T000003971,A0001080,2025-03-30,08:52:40,Debit Order,621.29,Mobile App,Successful,N/A,Western Cape
T000003972,A0002051,2026-03-25,11:50:41,Card Purchase,228.48,Mobile App,Successful,Groceries,Gauteng
T000003973,A0001157,2026-06-07,16:08:07,Debit Order,209.35,Card,Successful,N/A,Western Cape
T000003974,A0000101,2026-07-31,19:03:44,Card Purchase,1227.4,Branch,Successful,Utilities,Gauteng
T000003975,A0000829,2026-03-28,12:01:17,Deposit,2401.43,Branch,Failed,N/A,KwaZulu-Natal
T000003976,A0002094,2024-12-18,06:49:18,Card Purchase,1546.65,Internet Banking,Successful,Travel,KwaZulu-Natal
T000003977,A0001739,2026-06-11,08:50:00,Deposit,959.58,POS,Successful,N/A,Western Cape
T000003978,A0001959,2026-07-31,11:30:42,Card Purchase,85.58,Internet Banking,Successful,Telecoms,Western Cape
T000003979,A0002380,2026-07-28,11:08:07,Payment,56.3,Card,Successful,Telecoms,Gauteng
T000003980,A0001278,2026-07-12,21:51:37,Transfer,280.39,Mobile App,Successful,N/A,Northern Cape
T000003981,A0001078,2026-01-22,12:08:40,Transfer,303.15,Mobile App,Successful,N/A,KwaZulu-Natal
T000003982,A0001472,2026-07-23,16:52:38,Withdrawal,144.98,Mobile App,Successful,N/A,Gauteng
T000003983,A0001374,2026-07-08,11:14:30,Card Purchase,1063.82,ATM,Successful,Travel,Gauteng
T000003984,A0001859,2026-07-31,16:58:10,Payment,498.29,ATM,Successful,Fuel,Western Cape
T000003985,A0000067,2024-09-01,08:58:33,Card Purchase,339.98,POS,Successful,Utilities,KwaZulu-Natal
T000003986,A0002623,2024-10-10,07:04:53,Debit Order,671.24,Card,Successful,N/A,Limpopo
T000003987,A0000968,2026-06-11,06:07:54,Card Purchase,1175.56,Mobile App,Successful,Education,KwaZulu-Natal
T000003988,A0000769,2024-10-26,06:13:40,Debit Order,1559.03,Card,Successful,N/A,Mpumalanga
T000003989,A0001871,2026-05-23,10:08:05,Payment,7390.43,Mobile App,Successful,Retail,Gauteng
T000003990,A0002726,2026-04-01,17:16:37,Transfer,1441.08,ATM,Successful,N/A,KwaZulu-Natal
T000003991,A0001478,2026-05-09,13:10:17,Card Purchase,520.67,POS,Successful,Travel,KwaZulu-Natal
T000003992,A0003020,2025-09-19,09:03:55,Card Purchase,182.32,Mobile App,Successful,Education,Western Cape
T000003993,A0003116,2026-06-18,07:14:29,Card Purchase,3011.07,Internet Banking,Successful,Other,Gauteng
T000003994,A0000794,2025-03-02,17:02:04,Deposit,2635.45,Card,Successful,N/A,Eastern Cape
T000003995,A0000449,2026-07-06,17:53:47,Card Purchase,361.5,Internet Banking,Successful,Entertainment,Gauteng
T000003996,A0000782,2026-03-03,15:27:03,Transfer,265.1,Card,Reversed,N/A,Gauteng
T000003997,A0000825,2026-07-22,20:36:40,Debit Order,3039.77,Mobile App,Successful,N/A,Western Cape
T000003998,A0002143,2026-07-26,21:14:20,Card Purchase,96.97,POS,Successful,Telecoms,Gauteng
T000003999,A0002538,2026-07-20,12:29:15,Withdrawal,162.48,Card,Successful,N/A,Gauteng
T000004000,A0000173,2026-05-24,08:49:51,Debit Order,228.4,POS,Reversed,N/A,Gauteng
T000004001,A0000142,2026-05-29,16:14:45,Card Purchase,939.57,POS,Successful,Restaurants,Northern Cape
T000004002,A0002805,2026-05-29,17:51:00,Card Purchase,2366.25,POS,Successful,Travel,Gauteng
T000004003,A0002961,2026-07-23,22:33:06,Card Purchase,698.96,ATM,Successful,Healthcare,KwaZulu-Natal
T000004004,A0000815,2025-12-30,07:50:04,Card Purchase,228.43,Card,Successful,Entertainment,Free State
T000004005,A0001905,2026-07-26,08:24:43,Card Purchase,466.6,Internet Banking,Successful,Retail,Western Cape
T000004006,A0000970,2026-01-18,10:52:32,Transfer,2647.8,POS,Successful,N/A,Limpopo
T000004007,A0002123,2025-11-20,17:02:08,Transfer,419.95,Internet Banking,Successful,N/A,Gauteng
T000004008,A0002906,2026-07-29,07:04:39,Transfer,2063.38,ATM,Successful,N/A,Gauteng
T000004009,A0000903,2026-07-17,14:48:09,Card Purchase,1705.13,ATM,Successful,Other,Gauteng
T000004010,A0001177,2026-07-24,12:24:25,Card Purchase,1560.26,ATM,Successful,Fuel,Gauteng
T000004011,A0002694,2025-05-26,09:26:44,Transfer,123.27,POS,Successful,N/A,Western Cape
T000004012,A0002550,2025-12-19,11:47:02,Card Purchase,338.22,Mobile App,Successful,Restaurants,Eastern Cape
T000004013,A0000182,2025-03-02,20:15:42,Card Purchase,1525.29,POS,Successful,Education,Western Cape
T000004014,A0001443,2026-07-25,10:11:12,Payment,965.06,Mobile App,Successful,Retail,Gauteng
T000004015,A0000450,2024-12-12,18:57:47,Deposit,1583.39,Card,Successful,N/A,KwaZulu-Natal
T000004016,A0001147,2026-04-30,07:46:59,Transfer,1118.35,POS,Successful,N/A,KwaZulu-Natal
T000004017,A0000655,2026-03-30,21:29:36,Deposit,6991.1,Card,Failed,N/A,North West
T000004018,A0002447,2026-01-06,07:08:04,Withdrawal,279.67,ATM,Successful,N/A,KwaZulu-Natal
T000004019,A0002730,2026-07-01,18:47:23,Withdrawal,665.92,Card,Successful,N/A,Gauteng
T000004020,A0002283,2026-06-20,22:57:46,Payment,952.67,Mobile App,Successful,Healthcare,KwaZulu-Natal
T000004021,A0000739,2026-07-26,15:37:39,Card Purchase,475.18,POS,Successful,Telecoms,Gauteng
T000004022,A0000173,2026-06-06,22:19:40,Transfer,473.18,ATM,Successful,N/A,Gauteng
T000004023,A0002448,2026-02-16,20:35:00,Transfer,268.77,ATM,Successful,N/A,Gauteng
T000004024,A0000900,2026-05-13,22:14:08,Debit Order,648.78,Mobile App,Successful,N/A,Western Cape
T000004025,A0001585,2025-07-05,12:30:17,Transfer,483.21,Mobile App,Successful,N/A,Limpopo
T000004026,A0002114,2025-11-05,14:41:13,Payment,2309.93,POS,Successful,Retail,Gauteng
T000004027,A0002324,2023-02-28,07:39:11,Transfer,1963.75,Card,Successful,N/A,Gauteng
T000004028,A0000009,2026-04-22,11:50:33,Card Purchase,599.11,ATM,Successful,Restaurants,KwaZulu-Natal
T000004029,A0002213,2025-10-05,09:09:16,Withdrawal,662.44,POS,Successful,N/A,North West
T000004030,A0002594,2026-06-19,07:23:13,Debit Order,262.24,POS,Successful,N/A,Gauteng
T000004031,A0000684,2026-07-24,10:30:00,Payment,280.9,Card,Successful,Utilities,Gauteng
T000004032,A0002064,2026-06-26,11:38:20,Debit Order,476.77,Mobile App,Successful,N/A,KwaZulu-Natal
T000004033,A0001800,2026-03-11,22:35:43,Deposit,1514.02,POS,Successful,N/A,KwaZulu-Natal
T000004034,A0002243,2026-07-31,13:48:34,Deposit,2192.51,Mobile App,Successful,N/A,Western Cape
T000004035,A0003086,2025-05-06,14:36:29,Transfer,132.02,Card,Successful,N/A,Eastern Cape
T000004036,A0000363,2026-01-04,15:38:09,Card Purchase,719.44,ATM,Successful,Telecoms,Western Cape
T000004037,A0001211,2026-07-24,18:45:12,Payment,535.16,Card,Successful,Education,Limpopo
T000004038,A0000703,2026-01-27,06:25:09,Transfer,285.99,Internet Banking,Successful,N/A,Free State
T000004039,A0002720,2026-05-20,06:05:48,Payment,127.45,Mobile App,Successful,Education,KwaZulu-Natal
T000004040,A0002019,2024-06-27,21:07:39,Card Purchase,20754.59,Card,Successful,Travel,Gauteng
T000004041,A0001671,2026-04-29,14:06:40,Card Purchase,362.21,Card,Successful,Utilities,Gauteng
T000004042,A0002667,2026-04-19,20:30:58,Debit Order,209.44,Mobile App,Successful,N/A,Gauteng
T000004043,A0001912,2025-01-12,22:51:34,Withdrawal,404.93,Mobile App,Successful,N/A,KwaZulu-Natal
T000004044,A0000797,2026-06-13,22:37:45,Withdrawal,157.38,POS,Successful,N/A,Gauteng
T000004045,A0001197,2026-07-22,11:22:51,Card Purchase,479.01,ATM,Successful,Other,Gauteng
T000004046,A0000398,2024-10-30,06:22:30,Withdrawal,1585.44,Mobile App,Successful,N/A,Gauteng
T000004047,A0000934,2025-11-24,21:57:15,Debit Order,201.43,Internet Banking,Successful,N/A,Gauteng
T000004048,A0002365,2025-10-21,18:31:19,Card Purchase,2190.78,Internet Banking,Successful,Fuel,KwaZulu-Natal
T000004049,A0000449,2026-07-13,13:36:57,Payment,151.9,Internet Banking,Successful,Healthcare,Gauteng
T000004050,A0002717,2026-04-18,11:51:27,Card Purchase,990.22,Mobile App,Successful,Telecoms,Western Cape
T000004051,A0000113,2026-07-31,19:34:24,Transfer,848.2,Card,Successful,N/A,Gauteng
T000004052,A0001166,2026-04-05,09:37:54,Card Purchase,1470.91,Mobile App,Successful,Utilities,Gauteng
T000004053,A0002724,2025-08-17,15:45:37,Payment,2515.71,ATM,Successful,Retail,Gauteng
T000004054,A0000751,2026-04-01,17:52:56,Debit Order,7557.42,Internet Banking,Successful,N/A,Mpumalanga
T000004055,A0003104,2026-07-14,11:06:22,Withdrawal,604.25,POS,Successful,N/A,Gauteng
T000004056,A0002829,2026-04-05,20:44:28,Card Purchase,1708.32,ATM,Successful,Groceries,KwaZulu-Natal
T000004057,A0003149,2026-07-29,20:19:17,Bank Fee,2097.42,Card,Successful,N/A,KwaZulu-Natal
T000004058,A0000219,2025-03-15,20:29:33,Card Purchase,1481.46,Mobile App,Successful,Telecoms,Limpopo
T000004059,A0000918,2026-02-14,15:08:37,Card Purchase,1122.92,Card,Successful,Other,Limpopo
T000004060,A0001964,2026-05-29,12:29:23,Interest,3121.92,Branch,Successful,N/A,Limpopo
T000004061,A0003158,2026-07-16,15:11:48,Card Purchase,748.83,Card,Successful,Restaurants,Northern Cape
T000004062,A0002598,2026-06-18,17:06:25,Card Purchase,1144.03,Mobile App,Successful,Groceries,Gauteng
T000004063,A0001487,2026-07-21,20:32:33,Card Purchase,313.5,Card,Successful,Groceries,Western Cape
T000004064,A0001662,2026-05-11,20:18:58,Card Purchase,448.66,Mobile App,Successful,Groceries,Gauteng
T000004065,A0000379,2025-01-10,15:23:35,Card Purchase,385.77,Mobile App,Successful,Entertainment,KwaZulu-Natal
T000004066,A0001519,2025-07-28,16:35:56,Card Purchase,699.55,Card,Successful,Healthcare,Western Cape
T000004067,A0000795,2026-01-11,07:57:23,Card Purchase,1083.56,Mobile App,Successful,Education,Gauteng
T000004068,A0001946,2026-06-27,10:00:06,Debit Order,1016.75,Mobile App,Successful,N/A,Free State
T000004069,A0002673,2026-05-28,12:37:04,Interest,155.32,Mobile App,Successful,N/A,Western Cape
T000004070,A0000620,2025-07-09,09:10:53,Card Purchase,725.02,Mobile App,Successful,Entertainment,Western Cape
T000004071,A0001665,2024-12-29,20:54:41,Card Purchase,5596.59,Card,Successful,Healthcare,Gauteng
T000004072,A0003152,2025-12-01,13:45:42,Withdrawal,115.94,Card,Successful,N/A,KwaZulu-Natal
T000004073,A0001068,2025-09-25,09:53:41,Card Purchase,747.47,Mobile App,Successful,Other,North West
T000004074,A0001920,2026-04-25,07:44:51,Card Purchase,473.88,Mobile App,Successful,Groceries,Limpopo
T000004075,A0002608,2024-06-20,15:54:49,Card Purchase,607.05,Mobile App,Successful,Fuel,Gauteng
T000004076,A0000476,2023-07-13,13:10:47,Payment,821.21,Mobile App,Successful,Education,Eastern Cape
T000004077,A0000988,2026-05-31,16:41:43,Card Purchase,245.81,Mobile App,Successful,Entertainment,Gauteng
T000004078,A0002285,2026-03-14,20:48:27,Debit Order,984.97,Internet Banking,Successful,N/A,Free State
T000004079,A0000104,2026-05-20,18:02:09,Card Purchase,674.73,ATM,Successful,Telecoms,KwaZulu-Natal
T000004080,A0000077,2025-10-25,13:57:56,Transfer,546.11,Mobile App,Successful,N/A,Gauteng
T000004081,A0001119,2026-07-22,09:52:38,Debit Order,230.6,Card,Successful,N/A,Eastern Cape
T000004082,A0001385,2026-07-11,20:44:28,Card Purchase,621.88,Branch,Successful,Travel,Northern Cape
T000004083,A0000741,2026-04-14,12:47:47,Card Purchase,674.5,Card,Successful,Other,Limpopo
T000004084,A0002424,2026-07-12,17:56:35,Debit Order,207.77,Card,Successful,N/A,Western Cape
T000004085,A0002956,2026-07-16,14:27:31,Card Purchase,288.57,Mobile App,Successful,Utilities,Gauteng
T000004086,A0000682,2026-07-31,19:33:55,Deposit,2516.23,Card,Successful,N/A,Western Cape
T000004087,A0002136,2025-12-22,10:24:34,Transfer,398.01,Mobile App,Successful,N/A,KwaZulu-Natal
T000004088,A0002320,2026-04-30,13:22:40,Card Purchase,474.32,Mobile App,Successful,Entertainment,Free State
T000004089,A0000913,2026-02-17,12:19:40,Deposit,6507.79,POS,Successful,N/A,KwaZulu-Natal
T000004090,A0002544,2026-07-09,10:21:01,Debit Order,299.76,Card,Successful,N/A,Gauteng
T000004091,A0001084,2026-07-19,07:47:01,Transfer,159.26,Branch,Successful,N/A,Gauteng
T000004092,A0000449,2026-06-29,20:18:40,Debit Order,238.6,Internet Banking,Successful,N/A,Gauteng
T000004093,A0001975,2026-07-15,16:25:21,Transfer,4621.5,POS,Successful,N/A,Mpumalanga
T000004094,A0000325,2024-03-18,14:21:07,Card Purchase,138.54,Mobile App,Successful,Groceries,Western Cape
T000004095,A0002318,2026-05-26,10:55:03,Transfer,196.28,POS,Successful,N/A,Gauteng
T000004096,A0000988,2025-06-24,19:56:07,Card Purchase,1447.25,ATM,Successful,Travel,Gauteng
T000004097,A0002318,2025-12-21,09:52:43,Payment,348.45,POS,Successful,Fuel,Gauteng
T000004098,A0002972,2025-11-22,19:12:21,Card Purchase,3037.18,Mobile App,Successful,Groceries,Mpumalanga
T000004099,A0002374,2026-06-19,19:33:05,Card Purchase,217.51,Mobile App,Successful,Education,Eastern Cape
T000004100,A0000644,2026-07-16,06:19:01,Withdrawal,421.0,Mobile App,Successful,N/A,Western Cape
T000004101,A0001574,2025-07-12,13:23:52,Withdrawal,1808.18,ATM,Successful,N/A,KwaZulu-Natal
T000004102,A0000553,2025-10-16,09:13:06,Bank Fee,653.76,Internet Banking,Successful,N/A,Gauteng
T000004103,A0000341,2025-06-03,08:28:43,Card Purchase,968.17,POS,Successful,Groceries,Free State
T000004104,A0000625,2026-07-11,16:26:04,Withdrawal,1649.26,POS,Successful,N/A,Western Cape
T000004105,A0002594,2026-04-24,06:18:38,Payment,819.85,ATM,Successful,Telecoms,Gauteng
T000004106,A0001428,2026-07-15,22:10:29,Deposit,2754.06,POS,Successful,N/A,Gauteng
T000004107,A0002209,2026-01-09,12:11:16,Deposit,571.23,Mobile App,Successful,N/A,KwaZulu-Natal
T000004108,A0002680,2026-07-30,08:34:11,Card Purchase,778.29,ATM,Successful,Groceries,KwaZulu-Natal
T000004109,A0003193,2025-03-27,15:46:16,Card Purchase,2332.16,Internet Banking,Successful,Education,KwaZulu-Natal
T000004110,A0000604,2026-03-31,21:45:33,Interest,305.02,POS,Successful,N/A,KwaZulu-Natal
T000004111,A0002391,2025-07-15,22:18:59,Transfer,187.56,ATM,Successful,N/A,Western Cape
T000004112,A0002484,2026-05-18,15:13:36,Debit Order,1985.2,Card,Successful,N/A,Eastern Cape
T000004113,A0000888,2026-01-19,19:13:54,Withdrawal,1895.3,POS,Successful,N/A,Gauteng
T000004114,A0002283,2025-12-03,18:09:11,Deposit,3276.32,Mobile App,Successful,N/A,KwaZulu-Natal
