AccountID,CustomerID,ProductID,BranchID,AccountType,OpenDate,CurrentBalance,AccountStatus,InterestRate,OverdraftLimit
A0001832,C001202,P019,B0008,Money Market,2025-11-26,21774.45,Active,0.078,0
A0001833,C000827,P006,B0029,Savings,2025-06-15,110047.49,Active,0.062,0
A0001834,C000110,P018,B0023,Current Account,2025-09-04,8945.04,Active,0.012,1400.0
A0001835,C001015,P004,B0055,Savings,2025-04-27,13464.26,Active,0.045,5200.0
A0001836,C001588,P003,B0046,Current Account,2026-07-27,65313.19,Active,0.001,0
A0001837,C001476,P009,B0027,Money Market,2026-05-07,179336.61,Active,0.068,0
A0001838,C000343,P008,B0001,Fixed Deposit,2026-06-08,6852.53,Active,0.085,0
A0001839,C001717,P005,B0013,Savings,2026-07-12,13332.79,Active,0.055,0
A0001840,C000689,P011,B0053,Credit Card,2025-09-25,-6578.85,Active,0.205,12200.0
A0001841,C001471,P007,B0044,Notice Deposit,2025-05-21,27977.64,Active,0.075,0
A0001842,C001794,P001,B0012,Current Account,2024-12-27,77898.24,Active,0.002,0
A0001843,C001762,P008,B0015,Fixed Deposit,2025-09-09,39323.21,Active,0.085,0
A0001844,C000412,P007,B0004,Notice Deposit,2026-03-17,24171.69,Active,0.075,0
A0001845,C001896,P006,B0052,Savings,2023-10-22,44477.88,Closed,0.062,0
A0001846,C001261,P005,B0057,Savings,2024-10-17,202245.6,Dormant,0.055,18000.0
A0001847,C001350,P003,B0021,Current Account,2023-10-27,24555.53,Active,0.001,0
A0001848,C000296,P012,B0033,Credit Card,2025-02-07,-7945.0,Active,0.185,12200.0
A0001849,C000236,P012,B0030,Credit Card,2025-09-21,-867.83,Active,0.185,12200.0
A0001850,C000327,P020,B0055,Current Account,2025-07-25,91842.41,Active,0.002,0
A0001851,C000723,P006,B0033,Savings,2024-11-22,17012.01,Active,0.062,0
A0001852,C001819,P005,B0059,Savings,2026-02-19,23333.37,Closed,0.055,0
A0001853,C001648,P001,B0049,Current Account,2026-04-11,3692.05,Active,0.002,0
A0001854,C001148,P001,B0016,Current Account,2025-07-01,20986.88,Active,0.002,0
A0001855,C001387,P004,B0025,Savings,2026-03-05,33090.11,Active,0.045,0
A0001856,C000023,P010,B0055,Credit Card,2025-12-17,-1984.02,Dormant,0.215,5000
A0001857,C001239,P010,B0025,Credit Card,2026-05-17,-1541.77,Active,0.215,5000
A0001858,C000435,P019,B0047,Money Market,2024-11-22,90431.49,Active,0.078,0
A0001859,C001005,P005,B0057,Savings,2026-07-23,24721.15,Active,0.055,5200.0
A0001860,C001475,P012,B0022,Credit Card,2025-03-02,-1513.39,Active,0.185,5000
A0001861,C000775,P005,B0038,Savings,2025-01-22,27994.52,Active,0.055,5200.0
A0001862,C001935,P020,B0009,Current Account,2025-01-13,10103.3,Active,0.002,0
A0001863,C001930,P002,B0055,Current Account,2025-11-19,78575.7,Active,0.001,0
A0001864,C000331,P007,B0049,Notice Deposit,2026-06-28,15687.47,Active,0.075,0
A0001865,C000939,P001,B0013,Current Account,2026-06-06,20139.4,Active,0.002,1400.0
A0001866,C000261,P005,B0060,Savings,2023-12-25,30109.48,Active,0.055,0
A0001867,C001324,P006,B0020,Savings,2026-07-02,3060.34,Active,0.062,5200.0
A0001868,C000513,P003,B0047,Current Account,2024-11-16,12915.81,Active,0.001,1400.0
A0001869,C000108,P019,B0034,Money Market,2026-03-31,27914.36,Active,0.078,0
A0001870,C000745,P008,B0028,Fixed Deposit,2025-06-28,58947.67,Active,0.085,0
A0001871,C000398,P018,B0035,Current Account,2026-02-04,72596.94,Active,0.012,0
A0001872,C000258,P005,B0004,Savings,2026-01-12,26749.22,Active,0.055,0
A0001873,C001517,P001,B0042,Current Account,2025-05-18,6031.87,Active,0.002,5200.0
A0001874,C000125,P007,B0012,Notice Deposit,2023-09-17,35446.2,Dormant,0.075,0
A0001875,C000707,P004,B0006,Savings,2026-01-06,26261.68,Active,0.045,0
A0001876,C000391,P008,B0056,Fixed Deposit,2024-10-28,39096.0,Active,0.085,0
A0001877,C000364,P009,B0033,Money Market,2025-01-20,18702.76,Active,0.068,0
A0001878,C001339,P005,B0048,Savings,2025-02-06,52788.36,Closed,0.055,0
A0001879,C001581,P005,B0040,Savings,2026-07-06,3622.31,Active,0.055,1400.0
A0001880,C000655,P019,B0019,Money Market,2025-11-02,89652.03,Active,0.078,0
A0001881,C000425,P004,B0004,Savings,2023-03-10,48871.54,Active,0.045,0
A0001882,C001806,P020,B0008,Current Account,2025-10-14,12449.79,Active,0.002,0
A0001883,C000161,P007,B0023,Notice Deposit,2026-04-04,30866.47,Active,0.075,0
A0001884,C000930,P008,B0009,Fixed Deposit,2026-04-21,37442.35,Active,0.085,0
A0001885,C001266,P006,B0043,Savings,2025-06-19,529789.89,Active,0.062,18000.0
A0001886,C001302,P001,B0010,Current Account,2024-11-16,17643.17,Active,0.002,0
A0001887,C000190,P001,B0016,Current Account,2026-07-26,142657.78,Closed,0.002,0
A0001888,C000475,P007,B0054,Notice Deposit,2026-06-09,14269.88,Active,0.075,0
A0001889,C000504,P006,B0005,Savings,2026-07-27,36145.72,Active,0.062,5200.0
A0001890,C000037,P005,B0003,Savings,2024-02-24,21548.93,Active,0.055,1400.0
A0001891,C001955,P006,B0029,Savings,2024-03-28,1623.36,Dormant,0.062,1400.0
A0001892,C001889,P011,B0038,Credit Card,2025-09-27,-2147.62,Active,0.205,5000
A0001893,C001978,P004,B0023,Savings,2025-08-29,3890.28,Active,0.045,0
A0001894,C000835,P005,B0055,Savings,2025-07-20,4188.64,Active,0.055,1400.0
A0001895,C000811,P001,B0050,Current Account,2025-10-27,26694.38,Active,0.002,0
A0001896,C001078,P005,B0030,Savings,2026-04-16,13000.55,Active,0.055,0
A0001897,C000907,P005,B0050,Savings,2024-01-16,10978.26,Active,0.055,0
A0001898,C000295,P007,B0001,Notice Deposit,2025-01-22,38757.68,Active,0.075,0
A0001899,C001315,P002,B0021,Current Account,2025-09-27,21755.58,Active,0.001,0
A0001900,C000333,P007,B0055,Notice Deposit,2024-04-19,14096.73,Active,0.075,0
A0001901,C001111,P008,B0007,Fixed Deposit,2026-07-31,10994.32,Active,0.085,0
A0001902,C000439,P002,B0037,Current Account,2024-01-13,41428.36,Active,0.001,0
A0001903,C000488,P005,B0001,Savings,2026-07-26,25721.96,Active,0.055,0
A0001904,C001094,P020,B0030,Current Account,2023-04-25,23225.89,Active,0.002,0
A0001905,C001851,P002,B0046,Current Account,2026-07-03,5318.74,Active,0.001,0
A0001906,C000838,P004,B0020,Savings,2025-12-06,107322.05,Closed,0.045,0
A0001907,C001971,P005,B0016,Savings,2023-05-09,6913.39,Active,0.055,0
A0001908,C000185,P005,B0026,Savings,2025-10-12,18707.12,Active,0.055,5200.0
A0001909,C001939,P010,B0004,Credit Card,2025-10-02,-2145.66,Active,0.215,12200.0
A0001910,C000469,P006,B0048,Savings,2026-05-03,4813.69,Active,0.062,0
A0001911,C000485,P009,B0053,Money Market,2026-06-19,7766.75,Active,0.068,0
A0001912,C000524,P001,B0044,Current Account,2023-11-26,2720.1,Active,0.002,0
A0001913,C001150,P002,B0046,Current Account,2025-09-12,11151.03,Closed,0.001,0
A0001914,C000523,P020,B0007,Current Account,2026-03-17,43383.17,Active,0.002,1400.0
A0001915,C001756,P006,B0002,Savings,2023-06-19,19663.22,Active,0.062,0
A0001916,C000268,P002,B0020,Current Account,2026-02-17,10650.3,Active,0.001,0
A0001917,C001921,P002,B0011,Current Account,2025-11-20,11270.87,Active,0.001,0
A0001918,C000162,P018,B0032,Current Account,2025-11-27,1726.34,Dormant,0.012,1400.0
A0001919,C001454,P001,B0001,Current Account,2026-06-02,6711.39,Active,0.002,0
A0001920,C001201,P002,B0010,Current Account,2025-11-23,19938.06,Active,0.001,0
A0001921,C001808,P008,B0032,Fixed Deposit,2025-04-18,20956.26,Active,0.085,0
A0001922,C001327,P005,B0030,Savings,2026-03-01,4676.81,Active,0.055,0
A0001923,C001571,P002,B0057,Current Account,2026-04-27,3518.59,Active,0.001,1400.0
A0001924,C001163,P008,B0036,Fixed Deposit,2023-11-06,19387.08,Active,0.085,0
A0001925,C001654,P002,B0017,Current Account,2026-04-04,2734.17,Active,0.001,0
A0001926,C001439,P003,B0009,Current Account,2024-09-17,38901.86,Active,0.001,0
A0001927,C001499,P011,B0022,Credit Card,2024-09-08,-1112.45,Dormant,0.205,5000
A0001928,C000990,P018,B0020,Current Account,2024-12-02,4393.67,Active,0.012,0
A0001929,C000365,P010,B0050,Credit Card,2024-12-13,-5392.32,Active,0.215,12200.0
A0001930,C000072,P005,B0049,Savings,2025-09-26,8508.31,Active,0.055,0
A0001931,C001762,P005,B0039,Savings,2026-01-03,13232.63,Active,0.055,0
A0001932,C001788,P006,B0047,Savings,2026-03-18,29549.41,Active,0.062,5200.0
A0001933,C000642,P012,B0059,Credit Card,2025-10-25,-4152.0,Active,0.185,12200.0
A0001934,C001448,P002,B0059,Current Account,2026-07-21,15805.97,Active,0.001,0
A0001935,C001358,P002,B0057,Current Account,2025-08-28,2552.16,Dormant,0.001,0
A0001936,C000490,P004,B0020,Savings,2025-08-09,50266.0,Active,0.045,1400.0
A0001937,C001056,P005,B0030,Savings,2023-10-25,30621.79,Active,0.055,0
A0001938,C001145,P002,B0027,Current Account,2026-06-19,10430.69,Active,0.001,0
A0001939,C001842,P008,B0055,Fixed Deposit,2023-09-21,11641.13,Active,0.085,0
A0001940,C001418,P003,B0024,Current Account,2026-06-14,13272.6,Active,0.001,0
A0001941,C001353,P003,B0035,Current Account,2026-06-06,19015.12,Active,0.001,0
A0001942,C000395,P002,B0051,Current Account,2026-03-02,47317.27,Active,0.001,0
A0001943,C000758,P003,B0011,Current Account,2025-07-14,72017.92,Active,0.001,5200.0
A0001944,C000724,P011,B0021,Credit Card,2026-01-20,-1252.77,Active,0.205,5000
A0001945,C001325,P008,B0018,Fixed Deposit,2026-04-22,77145.47,Active,0.085,0
A0001946,C001770,P002,B0003,Current Account,2026-02-14,11919.87,Active,0.001,0
A0001947,C001538,P003,B0044,Current Account,2026-02-24,72813.7,Active,0.001,5200.0
A0001948,C001465,P008,B0048,Fixed Deposit,2024-07-28,161165.88,Active,0.085,0
A0001949,C001334,P008,B0022,Fixed Deposit,2025-02-01,22590.95,Active,0.085,0
A0001950,C001901,P019,B0003,Money Market,2023-01-30,43227.41,Active,0.078,0
A0001951,C001033,P001,B0056,Current Account,2026-06-11,80710.76,Active,0.002,0
A0001952,C001488,P008,B0011,Fixed Deposit,2026-07-28,35282.97,Active,0.085,0
A0001953,C001100,P018,B0056,Current Account,2024-10-24,27409.56,Active,0.012,0
A0001954,C000431,P006,B0025,Savings,2026-06-17,9266.29,Active,0.062,0
A0001955,C000381,P009,B0002,Money Market,2026-03-18,29629.02,Active,0.068,0
A0001956,C000245,P020,B0017,Current Account,2026-04-10,4986.24,Active,0.002,0
A0001957,C000450,P005,B0042,Savings,2023-07-18,43519.64,Active,0.055,5200.0
A0001958,C001086,P010,B0013,Credit Card,2024-11-02,-15856.23,Active,0.215,42000.0
A0001959,C000443,P003,B0060,Current Account,2026-04-05,11913.15,Active,0.001,1400.0
A0001960,C001506,P020,B0015,Current Account,2026-05-06,41177.67,Active,0.002,0
A0001961,C000155,P009,B0039,Money Market,2025-12-08,6907.32,Closed,0.068,0
A0001962,C001016,P002,B0011,Current Account,2026-01-10,16201.55,Active,0.001,0
A0001963,C000649,P005,B0009,Savings,2025-10-07,3332.78,Active,0.055,1400.0
A0001964,C000391,P018,B0010,Current Account,2025-04-05,44691.35,Active,0.012,0
A0001965,C000924,P002,B0034,Current Account,2025-11-02,34513.41,Active,0.001,18000.0
A0001966,C000745,P007,B0031,Notice Deposit,2025-05-12,42099.31,Active,0.075,0
A0001967,C001810,P003,B0022,Current Account,2026-02-25,53907.13,Active,0.001,0
A0001968,C001708,P005,B0053,Savings,2023-11-20,25926.11,Active,0.055,0
A0001969,C000839,P002,B0017,Current Account,2026-01-21,30816.66,Dormant,0.001,0
A0001970,C001319,P003,B0014,Current Account,2026-03-19,17801.51,Active,0.001,0
A0001971,C001321,P012,B0047,Credit Card,2023-12-24,-5381.94,Dormant,0.185,12200.0
A0001972,C001136,P004,B0009,Savings,2026-02-23,3137.64,Active,0.045,0
A0001973,C000518,P020,B0005,Current Account,2026-01-26,55376.69,Active,0.002,0
A0001974,C001537,P002,B0017,Current Account,2026-06-25,10932.87,Active,0.001,1400.0
A0001975,C001115,P006,B0052,Savings,2026-04-26,10881.39,Active,0.062,0
A0001976,C001211,P008,B0057,Fixed Deposit,2026-07-01,49214.19,Active,0.085,0
A0001977,C001666,P009,B0008,Money Market,2026-02-15,10284.52,Active,0.068,0
A0001978,C001117,P005,B0016,Savings,2024-11-26,59179.32,Dormant,0.055,0
A0001979,C000157,P018,B0028,Current Account,2025-09-02,46877.78,Active,0.012,5200.0
A0001980,C000632,P008,B0002,Fixed Deposit,2025-08-11,11025.49,Closed,0.085,0
A0001981,C000832,P008,B0004,Fixed Deposit,2026-07-31,19419.31,Active,0.085,0
A0001982,C001297,P007,B0016,Notice Deposit,2025-05-23,59237.91,Active,0.075,0
A0001983,C001294,P012,B0041,Credit Card,2024-09-03,-926.71,Closed,0.185,5000
A0001984,C000591,P006,B0035,Savings,2026-05-02,6245.91,Active,0.062,0
A0001985,C000572,P002,B0036,Current Account,2026-05-04,119862.63,Active,0.001,0
A0001986,C001273,P005,B0031,Savings,2026-07-20,54363.45,Active,0.055,0
A0001987,C000780,P018,B0048,Current Account,2024-08-30,66016.95,Active,0.012,0
A0001988,C000969,P004,B0059,Savings,2026-07-27,3567.27,Active,0.045,0
A0001989,C000349,P009,B0044,Money Market,2026-03-03,64184.79,Active,0.068,0
A0001990,C001116,P020,B0025,Current Account,2023-12-12,40746.51,Active,0.002,0
A0001991,C001946,P001,B0044,Current Account,2026-03-10,29748.49,Active,0.002,0
A0001992,C000367,P002,B0048,Current Account,2024-08-06,2144.68,Active,0.001,0
A0001993,C001945,P020,B0008,Current Account,2026-01-22,78711.11,Active,0.002,0
A0001994,C000608,P018,B0022,Current Account,2025-11-09,86944.27,Active,0.012,0
A0001995,C001547,P005,B0028,Savings,2025-09-09,7182.48,Active,0.055,0
A0001996,C000547,P002,B0059,Current Account,2024-12-28,38211.79,Active,0.001,0
A0001997,C000861,P008,B0022,Fixed Deposit,2026-07-24,14938.77,Active,0.085,0
A0001998,C001344,P004,B0059,Savings,2026-04-15,30788.55,Dormant,0.045,0
A0001999,C001994,P020,B0025,Current Account,2025-12-17,4745.88,Active,0.002,0
A0002000,C001542,P005,B0017,Savings,2025-01-26,19392.55,Active,0.055,0
A0002001,C000631,P018,B0040,Current Account,2024-05-05,21340.72,Active,0.012,5200.0
A0002002,C000977,P004,B0043,Savings,2025-07-15,55998.96,Dormant,0.045,5200.0
A0002003,C000660,P004,B0019,Savings,2025-11-02,37606.6,Active,0.045,0
A0002004,C001686,P006,B0016,Savings,2025-12-06,112280.9,Active,0.062,0
A0002005,C001437,P003,B0050,Current Account,2026-05-12,82469.31,Active,0.001,0
A0002006,C001397,P001,B0053,Current Account,2022-10-04,52233.5,Active,0.002,0
A0002007,C001327,P018,B0003,Current Account,2023-04-18,24866.8,Active,0.012,1400.0
A0002008,C000963,P001,B0019,Current Account,2023-06-05,16527.47,Active,0.002,0
A0002009,C000065,P003,B0049,Current Account,2026-04-12,127814.05,Active,0.001,0
A0002010,C001431,P019,B0060,Money Market,2026-06-27,91252.54,Active,0.078,0
A0002011,C000923,P010,B0038,Credit Card,2026-04-07,-1134.12,Active,0.215,12200.0
A0002012,C001259,P008,B0051,Fixed Deposit,2025-10-24,290379.48,Active,0.085,0
A0002013,C000846,P019,B0010,Money Market,2022-08-21,23418.37,Dormant,0.078,0
A0002014,C000949,P011,B0024,Credit Card,2024-07-06,-9295.8,Active,0.205,42000.0
A0002015,C001141,P004,B0020,Savings,2025-10-23,110516.71,Active,0.045,0
A0002016,C001497,P018,B0048,Current Account,2025-11-29,46682.28,Active,0.012,0
A0002017,C001886,P008,B0020,Fixed Deposit,2022-11-18,66832.29,Active,0.085,0
A0002018,C000487,P020,B0041,Current Account,2025-12-06,6992.08,Active,0.002,1400.0
A0002019,C001004,P006,B0006,Savings,2022-12-10,54815.28,Active,0.062,5200.0
A0002020,C001912,P004,B0011,Savings,2025-07-15,86209.98,Active,0.045,0
A0002021,C000762,P018,B0052,Current Account,2026-01-21,5304.15,Active,0.012,0
A0002022,C001782,P018,B0024,Current Account,2025-01-09,4145.76,Active,0.012,0
A0002023,C000542,P012,B0049,Credit Card,2026-05-16,-7012.3,Active,0.185,12200.0
A0002024,C001581,P006,B0034,Savings,2026-03-31,1671.58,Active,0.062,0
A0002025,C000527,P001,B0038,Current Account,2024-09-15,44039.23,Active,0.002,0
A0002026,C000682,P001,B0031,Current Account,2026-05-18,14657.88,Active,0.002,5200.0
A0002027,C000401,P006,B0018,Savings,2026-02-02,17543.42,Closed,0.062,0
A0002028,C001804,P004,B0051,Savings,2026-03-04,20741.67,Active,0.045,5200.0
A0002029,C001127,P002,B0013,Current Account,2025-08-09,196789.85,Active,0.001,0
A0002030,C001750,P005,B0043,Savings,2026-06-06,25154.32,Active,0.055,0
A0002031,C000415,P002,B0057,Current Account,2023-12-13,170454.84,Active,0.001,0
A0002032,C000248,P005,B0054,Savings,2024-10-05,35804.98,Active,0.055,0
A0002033,C001888,P018,B0033,Current Account,2024-04-10,6371.24,Active,0.012,0
A0002034,C000478,P004,B0025,Savings,2025-11-08,30995.5,Active,0.045,5200.0
A0002035,C001754,P011,B0054,Credit Card,2023-07-31,-1722.42,Active,0.205,5000
A0002036,C000727,P002,B0015,Current Account,2026-01-28,36488.9,Active,0.001,0
A0002037,C000027,P011,B0022,Credit Card,2022-08-24,-20868.69,Active,0.205,42000.0
A0002038,C001300,P004,B0051,Savings,2026-05-01,5182.03,Active,0.045,0
A0002039,C001738,P007,B0021,Notice Deposit,2025-10-20,153321.19,Active,0.075,0
A0002040,C000591,P007,B0041,Notice Deposit,2025-08-14,20299.99,Dormant,0.075,0
A0002041,C001080,P007,B0046,Notice Deposit,2024-03-05,8659.71,Active,0.075,0
A0002042,C000741,P018,B0008,Current Account,2024-04-13,25713.75,Active,0.012,0
A0002043,C001846,P001,B0019,Current Account,2026-05-25,174564.64,Active,0.002,5200.0
A0002044,C000701,P008,B0027,Fixed Deposit,2024-05-18,13712.28,Closed,0.085,0
A0002045,C000772,P002,B0008,Current Account,2023-06-02,87487.66,Active,0.001,0
A0002046,C001676,P005,B0001,Savings,2025-09-07,4233.27,Active,0.055,0
A0002047,C000951,P020,B0042,Current Account,2026-01-14,15271.28,Active,0.002,0
A0002048,C000453,P009,B0041,Money Market,2022-09-02,1071168.68,Active,0.068,0
A0002049,C001578,P020,B0011,Current Account,2024-07-30,157413.1,Active,0.002,0
A0002050,C000783,P008,B0035,Fixed Deposit,2026-05-04,18479.27,Dormant,0.085,0
A0002051,C000723,P020,B0020,Current Account,2025-05-03,50306.81,Active,0.002,0
A0002052,C000138,P001,B0047,Current Account,2025-09-22,14057.84,Active,0.002,0
A0002053,C001066,P002,B0028,Current Account,2024-01-18,8088.85,Active,0.001,0
A0002054,C001198,P018,B0038,Current Account,2025-05-06,92685.31,Dormant,0.012,0
A0002055,C001615,P001,B0023,Current Account,2023-05-26,8731.39,Closed,0.002,0
A0002056,C001070,P020,B0032,Current Account,2025-03-10,114908.92,Active,0.002,0
A0002057,C001110,P018,B0025,Current Account,2026-07-17,5931.77,Active,0.012,0
A0002058,C001662,P019,B0019,Money Market,2025-01-18,10839.79,Active,0.078,0
A0002059,C000961,P018,B0044,Current Account,2026-05-17,54485.52,Active,0.012,0
A0002060,C001310,P006,B0023,Savings,2026-05-31,35320.74,Active,0.062,5200.0
A0002061,C000846,P009,B0056,Money Market,2025-10-11,20614.58,Active,0.068,0
A0002062,C001741,P006,B0013,Savings,2026-01-03,14997.77,Active,0.062,0
A0002063,C001760,P019,B0041,Money Market,2024-02-20,10345.66,Active,0.078,0
A0002064,C001072,P009,B0044,Money Market,2026-05-03,15016.14,Active,0.068,0
A0002065,C000059,P006,B0028,Savings,2025-06-08,22303.02,Dormant,0.062,0
A0002066,C000268,P001,B0041,Current Account,2023-07-21,13218.45,Active,0.002,0
A0002067,C000087,P004,B0035,Savings,2026-05-03,21608.13,Active,0.045,5200.0
A0002068,C000424,P001,B0017,Current Account,2025-01-28,7096.78,Active,0.002,0
A0002069,C000479,P006,B0037,Savings,2025-03-11,72537.88,Active,0.062,0
A0002070,C000865,P010,B0015,Credit Card,2026-04-29,-1813.67,Active,0.215,5000
A0002071,C000284,P008,B0030,Fixed Deposit,2026-03-19,200427.86,Active,0.085,0
A0002072,C001206,P010,B0052,Credit Card,2025-05-31,-1269.6,Active,0.215,5000
A0002073,C000822,P020,B0044,Current Account,2023-11-21,51633.88,Active,0.002,0
A0002074,C000175,P003,B0040,Current Account,2026-07-22,10977.14,Active,0.001,0
A0002075,C001925,P003,B0017,Current Account,2026-07-03,9830.99,Active,0.001,0
A0002076,C000229,P005,B0053,Savings,2023-08-09,39931.68,Active,0.055,0
A0002077,C000302,P012,B0025,Credit Card,2026-05-11,-594.6,Active,0.185,5000
A0002078,C001917,P019,B0021,Money Market,2022-10-11,14055.89,Active,0.078,0
A0002079,C001876,P001,B0006,Current Account,2025-07-06,49896.76,Active,0.002,0
A0002080,C000642,P011,B0056,Credit Card,2024-06-26,-7577.53,Active,0.205,12200.0
A0002081,C000480,P012,B0028,Credit Card,2025-05-03,-1262.67,Active,0.185,5000
A0002082,C000520,P018,B0019,Current Account,2025-09-22,9523.99,Active,0.012,0
A0002083,C000654,P002,B0058,Current Account,2024-12-14,4280.15,Active,0.001,0
A0002084,C001130,P004,B0001,Savings,2026-01-20,27652.19,Active,0.045,0
A0002085,C000442,P001,B0022,Current Account,2026-06-28,5479.78,Active,0.002,0
A0002086,C000783,P020,B0026,Current Account,2026-01-06,6269.56,Active,0.002,0
A0002087,C000241,P003,B0040,Current Account,2025-03-15,104901.76,Active,0.001,0
